AÑO,MES,CATEGORIA,TIPO,DISTRITO,PROVINCIA,LUGAR,SITIOTURISTICO,ACTIVIDAD,NVISITANTES,PROVENIENCIA,PRECIO
2021,febrero,convencional,Conboleto ,Yungay,Huaraz,Quillcayhuanca,lagunaChinancochaylaguna269,Alpinismo,0,extranjero,150
2021,febrero,convencional,Conboleto ,Yungay,Huaraz,Quillcayhuanca,lagunaChinancochaylaguna270,Alpinismo,0,local,75
2021,febrero,convencional,exonerado,Yungay,Huaraz,Quillcayhuanca,lagunaChinancochaylaguna271,Alpinismo,0,nacional,15
2021,febrero,convencional,exonerado,Yungay,Huaraz,Quillcayhuanca,lagunaChinancochaylaguna272,Alpinismo,0,extranjero,150
2021,febrero,Aventura,Conboleto ,Yungay,Huaraz,Quillcayhuanca,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,local,75
2021,febrero,Aventura,Conboleto ,Yungay,Huaraz,Quillcayhuanca,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,nacional,15
2021,febrero,Aventura,exonerado,Yungay,Huaraz,Quillcayhuanca,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,extranjero,150
2021,febrero,Aventura,exonerado,Yungay,Huaraz,Quillcayhuanca,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,local,75
2021,febrero,Aventura,Conboleto ,Catac,Huaraz,Quillcayhuanca,Pastoruri,escaladaalosnevadosdeIshinca,0,nacional,15
2021,febrero,Aventura,Conboleto ,Catac,Huaraz,Quillcayhuanca,Pastoruri,escaladaalosnevadosdeIshinca,0,extranjero,150
2021,febrero,convencional,exonerado,Catac,Huaraz,Llaca,Pastoruri,escaladaalosnevadosdeIshinca,0,local,75
2021,febrero,convencional,exonerado,Catac,Huaraz,Llaca,Pastoruri,escaladaalosnevadosdeIshinca,0,nacional,15
2021,febrero,convencional,Conboleto ,Huaraz,Huaraz,Llaca,PNH,Turismo,0,extranjero,150
2021,febrero,convencional,Conboleto ,Huaraz,Huaraz,Llaca,PNH,Turismo,0,local,75
2021,febrero,convencional,exonerado,Huaraz,Huaraz,Llaca,PNH,Turismo,0,nacional,15
2021,febrero,convencional,exonerado,Huaraz,Huaraz,Llaca,PNH,Turismo,0,extranjero,150
2021,febrero,Aventura,Conboleto ,Acopalca,Huaraz,Llaca,lagunaPurhuay,Turismo,0,local,75
2021,febrero,Aventura,Conboleto ,Acopalca,Huaraz,Llaca,lagunaPurhuay,Turismo,0,nacional,15
2021,febrero,Aventura,exonerado,Acopalca,Huaraz,Llaca,lagunaPurhuay,Turismo,0,extranjero,150
2021,febrero,Aventura,exonerado,Acopalca,Huaraz,Llaca,lagunaPurhuay,Turismo,0,local,75
2021,febrero,Aventura,Conboleto ,Independencia,Huaraz,Llaca,LagunaChurup,TrekingQuillcayhuanca Cojup,0,nacional,15
2021,febrero,Aventura,Conboleto ,Independencia,Huaraz,Llaca,LagunaChurup,TrekingQuillcayhuanca Cojup,0,extranjero,150
2021,febrero,convencional,exonerado,Independencia,Carhuaz,Ulta,LagunaChurup,TrekingQuillcayhuanca Cojup,0,local,75
2021,febrero,convencional,exonerado,Independencia,Carhuaz,Ulta,LagunaChurup,TrekingQuillcayhuanca Cojup,0,nacional,15
2021,febrero,convencional,Conboleto ,Independencia,Carhuaz,Ulta,Quillcayhuanca,Turismo,0,extranjero,150
2021,febrero,convencional,Conboleto ,Independencia,Carhuaz,Ulta,Quillcayhuanca,Turismo,0,local,75
2021,febrero,convencional,exonerado,Independencia,Carhuaz,Ulta,Quillcayhuanca,Turismo,0,nacional,15
2021,febrero,convencional,exonerado,Independencia,Carhuaz,Ulta,Quillcayhuanca,Turismo,0,extranjero,150
2021,febrero,Aventura,Conboleto ,Independencia,Carhuaz,Ulta,lagunaLlaca,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,local,75
2021,febrero,Aventura,Conboleto ,Independencia,Carhuaz,Ulta,lagunaLlaca,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,nacional,15
2021,febrero,Aventura,exonerado,Independencia,Carhuaz,Ulta,lagunaLlaca,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,extranjero,150
2021,febrero,Aventura,exonerado,Independencia,Carhuaz,Ulta,lagunaLlaca,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,local,75
2021,febrero,Aventura,Conboleto ,Independencia,Carhuaz,Ulta,Llaca,Turismo,0,nacional,15
2021,febrero,Aventura,Conboleto ,Independencia,Carhuaz,Ulta,Llaca,Turismo,0,extranjero,150
2021,febrero,convencional,exonerado,Independencia,Huaraz,Querococha,Llaca,Turismo,0,local,75
2021,febrero,convencional,exonerado,Independencia,Huaraz,Querococha,Llaca,Turismo,0,nacional,15
2021,febrero,convencional,Conboleto ,Shilla,Huaraz,Querococha,Puntaolimpica,escaladaalnevadoContrahierbas,0,extranjero,150
2021,febrero,convencional,Conboleto ,Shilla,Huaraz,Querococha,Puntaolimpica,escaladaalnevadoContrahierbas,0,local,75
2021,febrero,convencional,exonerado,Shilla,Huaraz,Querococha,Puntaolimpica,escaladaalnevadoContrahierbas,0,nacional,15
2021,febrero,convencional,exonerado,Shilla,Huaraz,Querococha,Puntaolimpica,escaladaalnevadoContrahierbas,0,extranjero,150
2021,febrero,convencional,Conboleto ,Shilla,Huaylas,Paron,Ulta,Turismo,0,local,75
2021,febrero,convencional,Conboleto ,Shilla,Huaylas,Paron,Ulta,Turismo,0,nacional,15
2021,febrero,convencional,exonerado,Shilla,Huaylas,Paron,Ulta,Turismo,0,extranjero,150
2021,febrero,convencional,exonerado,Shilla,Huaylas,Paron,Ulta,Turismo,0,local,75
2021,febrero,convencional,Conboleto ,Chavin ,Huaylas,Paron,Lagunaquerocoha,Turismo,0,nacional,15
2021,febrero,convencional,Conboleto ,Chavin ,Huaylas,Paron,Lagunaquerocoha,Turismo,0,extranjero,150
2021,febrero,Aventura,exonerado,Chavin ,Huaylas,Paron,Lagunaquerocoha,Turismo,0,local,75
2021,febrero,Aventura,exonerado,Chavin ,Huaylas,Paron,Lagunaquerocoha,Turismo,0,nacional,15
2021,febrero,Aventura,Conboleto ,Caraz,Huaylas,Paron,LagunaParon,escaladaalnevadoArtesonraju,0,extranjero,150
2021,febrero,Aventura,Conboleto ,Caraz,Huaylas,Paron,LagunaParon,escaladaalnevadoArtesonraju,0,local,75
2021,febrero,Aventura,exonerado,Caraz,Huaylas,Paron,LagunaParon,escaladaalnevadoArtesonraju,0,nacional,15
2021,febrero,Aventura,exonerado,Caraz,Huaylas,Paron,LagunaParon,escaladaalnevadoArtesonraju,0,extranjero,150
2021,febrero,Aventura,Conboleto ,Caraz,Sihuas,Cashapampa,Paron,trekking Santa Cruz - Huaripampa,0,local,75
2021,febrero,Aventura,Conboleto ,Caraz,Sihuas,Cashapampa,Paron,trekkingSantaCruzHuaripampa,0,nacional,15
2021,febrero,Aventura,exonerado,Caraz,Sihuas,Cashapampa,Paron,trekkingSantaCruzHuaripampa,0,extranjero,150
2021,febrero,Aventura,exonerado,Caraz,Sihuas,Cashapampa,Paron,trekkingSantaCruzHuaripampa,0,local,75
2021,febrero,Aventura,Conboleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekkingSantaCruzHuaripampa,0,nacional,15
2021,febrero,Aventura,Conboleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekkingSantaCruzHuaripampa,0,extranjero,150
2021,febrero,Aventura,exonerado,Cashapampa,Huari,Huaripampa,Cashapampa,trekkingSantaCruzHuaripampa,0,local,75
2021,febrero,Aventura,exonerado,Cashapampa,Huari,Huaripampa,Cashapampa,trekkingSantaCruzHuaripampa,0,nacional,15
2021,febrero,Aventura,Conboleto ,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,0,extranjero,150
2021,febrero,Aventura,Conboleto ,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,0,local,75
2021,febrero,Aventura,exonerado,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,0,nacional,15
2021,febrero,Aventura,exonerado,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,0,extranjero,150
2021,marzo,convencional,Conboleto ,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna273,Turismo,603,local,75
2021,marzo,convencional,Conboleto ,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna274,Turismo,1134,nacional,15
2021,marzo,convencional,exonerado,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna275,Turismo,18,extranjero,150
2021,marzo,convencional,exonerado,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna276,Turismo,119,local,75
2021,marzo,convencional,Conboleto ,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Alpinismo,0,nacional,15
2021,marzo,convencional,Conboleto ,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Alpinismo,0,extranjero,150
2021,marzo,Aventura,exonerado,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Alpinismo,0,local,75
2021,marzo,Aventura,exonerado,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Alpinismo,0,nacional,15
2021,marzo,Aventura,Conboleto ,Catac,Yungay,Llanganuco,Pastoruri,Turismo,0,extranjero,150
2021,marzo,Aventura,Conboleto ,Catac,Yungay,Llanganuco,Pastoruri,Turismo,0,local,75
2021,marzo,Aventura,exonerado,Catac,Yungay,Llanganuco,Pastoruri,Turismo,0,nacional,15
2021,marzo,Aventura,exonerado,Catac,Yungay,Llanganuco,Pastoruri,Turismo,0,extranjero,150
2021,marzo,convencional,Conboleto ,Huaraz,Recuay,carpa,PNH,escaladaalosnevadosdeIshinca,123,local,75
2021,marzo,convencional,Conboleto ,Huaraz,Recuay,carpa,PNH,escaladaalosnevadosdeIshinca,426,nacional,15
2021,marzo,convencional,exonerado,Huaraz,Recuay,carpa,PNH,escaladaalosnevadosdeIshinca,11,extranjero,150
2021,marzo,convencional,exonerado,Huaraz,Recuay,carpa,PNH,escaladaalosnevadosdeIshinca,79,local,75
2021,marzo,convencional,Conboleto ,Acopalca,Recuay,carpa,lagunaPurhuay,Turismo,0,nacional,15
2021,marzo,convencional,Conboleto ,Acopalca,Recuay,carpa,lagunaPurhuay,Turismo,0,extranjero,150
2021,marzo,Aventura,exonerado,Acopalca,Huaraz,Ishinca,lagunaPurhuay,Turismo,0,local,75
2021,marzo,Aventura,exonerado,Acopalca,Huaraz,Ishinca,lagunaPurhuay,Turismo,0,nacional,15
2021,marzo,Aventura,Conboleto ,Independencia,Huaraz,Ishinca,LagunaChurup,Turismo,0,extranjero,150
2021,marzo,Aventura,Conboleto ,Independencia,Huaraz,Ishinca,LagunaChurup,Turismo,0,local,75
2021,marzo,Aventura,exonerado,Independencia,Huaraz,Ishinca,LagunaChurup,Turismo,0,nacional,15
2021,marzo,Aventura,exonerado,Independencia,Huaraz,Ishinca,LagunaChurup,Turismo,0,extranjero,150
2021,marzo,convencional,Conboleto ,Independencia,Huari,Purhuay,Quillcayhuanca,TrekingQuillcayhuanca Cojup,0,local,75
2021,marzo,convencional,Conboleto ,Independencia,Huari,Purhuay,Quillcayhuanca,TrekingQuillcayhuanca Cojup,0,nacional,15
2021,marzo,convencional,exonerado,Independencia,Huari,Purhuay,Quillcayhuanca,TrekingQuillcayhuanca Cojup,0,extranjero,150
2021,marzo,convencional,exonerado,Independencia,Huari,Purhuay,Quillcayhuanca,TrekingQuillcayhuanca Cojup,781,local,75
2021,marzo,convencional,Conboleto ,Independencia,Huari,Purhuay,lagunaLlaca,Turismo,47,nacional,15
2021,marzo,convencional,Conboleto ,Independencia,Huari,Purhuay,lagunaLlaca,Turismo,0,extranjero,150
2021,marzo,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,lagunaLlaca,Turismo,244,local,75
2021,marzo,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,lagunaLlaca,Turismo,26,nacional,15
2021,marzo,convencional,Conboleto ,Independencia,Huaraz,Quillcayhuanca,Llaca,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,extranjero,150
2021,marzo,convencional,Conboleto ,Independencia,Huaraz,Quillcayhuanca,Llaca,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,local,75
2021,marzo,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Llaca,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,nacional,15
2021,marzo,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Llaca,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,extranjero,150
2021,marzo,Aventura,Conboleto ,Shilla,Huaraz,Quillcayhuanca,Puntaolimpica,Turismo,0,local,75
2021,marzo,Aventura,Conboleto ,Shilla,Huaraz,Quillcayhuanca,Puntaolimpica,Turismo,0,nacional,15
2021,marzo,Aventura,exonerado,Shilla,Huaraz,Quillcayhuanca,Puntaolimpica,Turismo,0,extranjero,150
2021,marzo,Aventura,exonerado,Shilla,Huaraz,Quillcayhuanca,Puntaolimpica,Turismo,0,local,75
2021,marzo,Aventura,Conboleto ,Shilla,Huaraz,Quillcayhuanca,Ulta,escaladaalnevadoContrahierbas,0,nacional,15
2021,marzo,Aventura,Conboleto ,Shilla,Huaraz,Quillcayhuanca,Ulta,escaladaalnevadoContrahierbas,0,extranjero,150
2021,marzo,convencional,exonerado,Shilla,Huaraz,Llaca,Ulta,escaladaalnevadoContrahierbas,0,local,75
2021,marzo,convencional,exonerado,Shilla,Huaraz,Llaca,Ulta,escaladaalnevadoContrahierbas,0,nacional,15
2021,marzo,convencional,Conboleto ,Chavin ,Huaraz,Llaca,Lagunaquerocoha,Turismo,0,extranjero,150
2021,marzo,convencional,Conboleto ,Chavin ,Huaraz,Llaca,Lagunaquerocoha,Turismo,0,local,75
2021,marzo,convencional,exonerado,Chavin ,Huaraz,Llaca,Lagunaquerocoha,Turismo,0,nacional,15
2021,marzo,convencional,exonerado,Chavin ,Huaraz,Llaca,Lagunaquerocoha,Turismo,0,extranjero,150
2021,marzo,Aventura,Conboleto ,Caraz,Huaraz,Llaca,LagunaParon,Turismo,0,local,75
2021,marzo,Aventura,Conboleto ,Caraz,Huaraz,Llaca,LagunaParon,Turismo,0,nacional,15
2021,marzo,Aventura,exonerado,Caraz,Huaraz,Llaca,LagunaParon,Turismo,0,extranjero,150
2021,marzo,Aventura,exonerado,Caraz,Huaraz,Llaca,LagunaParon,Turismo,0,local,75
2021,marzo,Aventura,Conboleto ,Caraz,Huaraz,Llaca,Paron,escaladaalnevadoArtesonraju,0,nacional,15
2021,marzo,Aventura,Conboleto ,Caraz,Huaraz,Llaca,Paron,escaladaalnevadoArtesonraju,0,extranjero,150
2021,marzo,convencional,exonerado,Caraz,Carhuaz,Ulta,Paron,escaladaalnevadoArtesonraju,519,local,75
2021,marzo,convencional,exonerado,Caraz,Carhuaz,Ulta,Paron,escaladaalnevadoArtesonraju,110,nacional,15
2021,marzo,convencional,Conboleto ,Cashapampa,Carhuaz,Ulta,Cashapampa,trekking Santa Cruz - Huaripampa,1,extranjero,150
2021,marzo,convencional,Conboleto ,Cashapampa,Carhuaz,Ulta,Cashapampa,trekkingSantaCruzHuaripampa,15,local,75
2021,marzo,convencional,exonerado,Cashapampa,Carhuaz,Ulta,Cashapampa,trekkingSantaCruzHuaripampa,0,nacional,15
2021,marzo,convencional,exonerado,Cashapampa,Carhuaz,Ulta,Cashapampa,trekkingSantaCruzHuaripampa,0,extranjero,150
2021,marzo,Aventura,Conboleto ,SanMarcos,Carhuaz,Ulta,Huaripampa,trekkingSantaCruzHuaripampa,0,local,75
2021,marzo,Aventura,Conboleto ,SanMarcos,Carhuaz,Ulta,Huaripampa,trekkingSantaCruzHuaripampa,7,nacional,15
2021,marzo,Aventura,exonerado,SanMarcos,Carhuaz,Ulta,Huaripampa,trekkingSantaCruzHuaripampa,0,extranjero,150
2021,marzo,Aventura,exonerado,SanMarcos,Carhuaz,Ulta,Huaripampa,trekkingSantaCruzHuaripampa,0,local,75
2021,marzo,Aventura,Conboleto ,Yungay,Carhuaz,Ulta,lagunaChinancochaylaguna277,Turismo,0,nacional,15
2021,marzo,Aventura,Conboleto ,Yungay,Carhuaz,Ulta,lagunaChinancochaylaguna278,Turismo,0,extranjero,150
2021,marzo,convencional,exonerado,Yungay,Huaraz,Querococha,lagunaChinancochaylaguna279,Turismo,0,local,75
2021,marzo,convencional,exonerado,Yungay,Huaraz,Querococha,lagunaChinancochaylaguna280,Turismo,0,nacional,15
2021,marzo,convencional,Conboleto ,Yungay,Huaraz,Querococha,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,extranjero,150
2021,marzo,convencional,Conboleto ,Yungay,Huaraz,Querococha,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,local,75
2021,marzo,convencional,exonerado,Yungay,Huaraz,Querococha,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,nacional,15
2021,marzo,convencional,exonerado,Yungay,Huaraz,Querococha,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,extranjero,150
2021,marzo,convencional,Conboleto ,Catac,Huaylas,Paron,Pastoruri,Alpinismo,0,local,75
2021,marzo,convencional,Conboleto ,Catac,Huaylas,Paron,Pastoruri,Alpinismo,0,nacional,15
2021,marzo,convencional,exonerado,Catac,Huaylas,Paron,Pastoruri,Alpinismo,0,extranjero,150
2021,marzo,convencional,exonerado,Catac,Huaylas,Paron,Pastoruri,Alpinismo,0,local,75
2021,marzo,convencional,Conboleto ,Huaraz,Huaylas,Paron,PNH,Turismo,0,nacional,15
2021,marzo,convencional,Conboleto ,Huaraz,Huaylas,Paron,PNH,Turismo,0,extranjero,150
2021,marzo,Aventura,exonerado,Huaraz,Huaylas,Paron,PNH,Turismo,0,local,75
2021,marzo,Aventura,exonerado,Huaraz,Huaylas,Paron,PNH,Turismo,0,nacional,15
2021,marzo,Aventura,Conboleto ,Acopalca,Huaylas,Paron,lagunaPurhuay,escaladaalosnevadosdeIshinca,0,extranjero,150
2021,marzo,Aventura,Conboleto ,Acopalca,Huaylas,Paron,lagunaPurhuay,escaladaalosnevadosdeIshinca,0,local,75
2021,marzo,Aventura,exonerado,Acopalca,Huaylas,Paron,lagunaPurhuay,escaladaalosnevadosdeIshinca,0,nacional,15
2021,marzo,Aventura,exonerado,Acopalca,Huaylas,Paron,lagunaPurhuay,escaladaalosnevadosdeIshinca,0,extranjero,150
2021,marzo,Aventura,Conboleto ,Independencia,Sihuas,Cashapampa,LagunaChurup,Turismo,0,local,75
2021,marzo,Aventura,Conboleto ,Independencia,Sihuas,Cashapampa,LagunaChurup,Turismo,0,nacional,15
2021,marzo,Aventura,exonerado,Independencia,Sihuas,Cashapampa,LagunaChurup,Turismo,0,extranjero,150
2021,marzo,Aventura,exonerado,Independencia,Sihuas,Cashapampa,LagunaChurup,Turismo,0,local,75
2021,marzo,Aventura,Conboleto ,Independencia,Sihuas,Cashapampa,Quillcayhuanca,Turismo,0,nacional,15
2021,marzo,Aventura,Conboleto ,Independencia,Sihuas,Cashapampa,Quillcayhuanca,Turismo,0,extranjero,150
2021,marzo,Aventura,exonerado,Independencia,Huari,Huaripampa,Quillcayhuanca,Turismo,0,local,75
2021,marzo,Aventura,exonerado,Independencia,Huari,Huaripampa,Quillcayhuanca,Turismo,0,nacional,15
2021,marzo,Aventura,Conboleto ,Independencia,Huari,Huaripampa,lagunaLlaca,TrekingQuillcayhuanca Cojup,0,extranjero,150
2021,marzo,Aventura,Conboleto ,Independencia,Huari,Huaripampa,lagunaLlaca,TrekingQuillcayhuanca Cojup,0,local,75
2021,marzo,Aventura,exonerado,Independencia,Huari,Huaripampa,lagunaLlaca,TrekingQuillcayhuanca Cojup,0,nacional,15
2021,marzo,Aventura,exonerado,Independencia,Huari,Huaripampa,lagunaLlaca,TrekingQuillcayhuanca Cojup,0,extranjero,150
2021,abril,convencional,Conboleto ,Independencia,Yungay,Llanganuco,Llaca,Turismo,563,local,75
2021,abril,convencional,Conboleto ,Independencia,Yungay,Llanganuco,Llaca,Turismo,1134,nacional,15
2021,abril,convencional,exonerado,Independencia,Yungay,Llanganuco,Llaca,Turismo,44,extranjero,150
2021,abril,convencional,exonerado,Independencia,Yungay,Llanganuco,Llaca,Turismo,55,local,75
2021,abril,convencional,Conboleto ,Shilla,Yungay,Llanganuco,Puntaolimpica,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,nacional,15
2021,abril,convencional,Conboleto ,Shilla,Yungay,Llanganuco,Puntaolimpica,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,extranjero,150
2021,abril,Aventura,exonerado,Shilla,Yungay,Llanganuco,Puntaolimpica,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,local,75
2021,abril,Aventura,exonerado,Shilla,Yungay,Llanganuco,Puntaolimpica,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,nacional,15
2021,abril,Aventura,Conboleto ,Shilla,Yungay,Llanganuco,Ulta,Turismo,0,extranjero,150
2021,abril,Aventura,Conboleto ,Shilla,Yungay,Llanganuco,Ulta,Turismo,0,local,75
2021,abril,Aventura,exonerado,Shilla,Yungay,Llanganuco,Ulta,Turismo,0,nacional,15
2021,abril,Aventura,exonerado,Shilla,Yungay,Llanganuco,Ulta,Turismo,0,extranjero,150
2021,abril,convencional,Conboleto ,Chavin ,Recuay,carpa,Lagunaquerocoha,escaladaalnevadoContrahierbas,118,local,75
2021,abril,convencional,Conboleto ,Chavin ,Recuay,carpa,Lagunaquerocoha,escaladaalnevadoContrahierbas,406,nacional,15
2021,abril,convencional,exonerado,Chavin ,Recuay,carpa,Lagunaquerocoha,escaladaalnevadoContrahierbas,16,extranjero,150
2021,abril,convencional,exonerado,Chavin ,Recuay,carpa,Lagunaquerocoha,escaladaalnevadoContrahierbas,0,local,75
2021,abril,convencional,Conboleto ,Caraz,Recuay,carpa,LagunaParon,Turismo,96,nacional,15
2021,abril,convencional,Conboleto ,Caraz,Recuay,carpa,LagunaParon,Turismo,0,extranjero,150
2021,abril,Aventura,exonerado,Caraz,Huaraz,Ishinca,LagunaParon,Turismo,0,local,75
2021,abril,Aventura,exonerado,Caraz,Huaraz,Ishinca,LagunaParon,Turismo,0,nacional,15
2021,abril,Aventura,Conboleto ,Caraz,Huaraz,Ishinca,Paron,Turismo,0,extranjero,150
2021,abril,Aventura,Conboleto ,Caraz,Huaraz,Ishinca,Paron,Turismo,0,local,75
2021,abril,Aventura,exonerado,Caraz,Huaraz,Ishinca,Paron,Turismo,0,nacional,15
2021,abril,Aventura,exonerado,Caraz,Huaraz,Ishinca,Paron,Turismo,0,extranjero,150
2021,abril,convencional,Conboleto ,Cashapampa,Huari,Purhuay,Cashapampa,escaladaalnevadoArtesonraju,0,local,75
2021,abril,convencional,Conboleto ,Cashapampa,Huari,Purhuay,Cashapampa,escaladaalnevadoArtesonraju,0,nacional,15
2021,abril,convencional,exonerado,Cashapampa,Huari,Purhuay,Cashapampa,escaladaalnevadoArtesonraju,0,extranjero,150
2021,abril,convencional,exonerado,Cashapampa,Huari,Purhuay,Cashapampa,escaladaalnevadoArtesonraju,0,local,75
2021,abril,convencional,Conboleto ,SanMarcos,Huari,Purhuay,Huaripampa,trekking Santa Cruz - Huaripampa,0,nacional,15
2021,abril,convencional,Conboleto ,SanMarcos,Huari,Purhuay,Huaripampa,trekkingSantaCruzHuaripampa,0,extranjero,150
2021,abril,convencional,exonerado,SanMarcos,Huaraz,Quillcayhuanca,Huaripampa,trekkingSantaCruzHuaripampa,289,local,75
2021,abril,convencional,exonerado,SanMarcos,Huaraz,Quillcayhuanca,Huaripampa,trekkingSantaCruzHuaripampa,52,nacional,15
2021,abril,convencional,Conboleto ,Yungay,Huaraz,Quillcayhuanca,lagunaChinancochaylaguna281,trekkingSantaCruzHuaripampa,8,extranjero,150
2021,abril,convencional,Conboleto ,Yungay,Huaraz,Quillcayhuanca,lagunaChinancochaylaguna282,trekkingSantaCruzHuaripampa,0,local,75
2021,abril,convencional,exonerado,Yungay,Huaraz,Quillcayhuanca,lagunaChinancochaylaguna283,trekkingSantaCruzHuaripampa,0,nacional,15
2021,abril,convencional,exonerado,Yungay,Huaraz,Quillcayhuanca,lagunaChinancochaylaguna284,trekkingSantaCruzHuaripampa,0,extranjero,150
2021,abril,Aventura,Conboleto ,Yungay,Huaraz,Quillcayhuanca,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,local,75
2021,abril,Aventura,Conboleto ,Yungay,Huaraz,Quillcayhuanca,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,nacional,15
2021,abril,Aventura,exonerado,Yungay,Huaraz,Quillcayhuanca,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,extranjero,150
2021,abril,Aventura,exonerado,Yungay,Huaraz,Quillcayhuanca,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,local,75
2021,abril,Aventura,Conboleto ,Catac,Huaraz,Quillcayhuanca,Pastoruri,Turismo,0,nacional,15
2021,abril,Aventura,Conboleto ,Catac,Huaraz,Quillcayhuanca,Pastoruri,Turismo,0,extranjero,150
2021,abril,convencional,exonerado,Catac,Huaraz,Llaca,Pastoruri,Turismo,52,local,75
2021,abril,convencional,exonerado,Catac,Huaraz,Llaca,Pastoruri,Turismo,6,nacional,15
2021,abril,convencional,Conboleto ,Huaraz,Huaraz,Llaca,PNH,Alpinismo,2,extranjero,150
2021,abril,convencional,Conboleto ,Huaraz,Huaraz,Llaca,PNH,Alpinismo,0,local,75
2021,abril,convencional,exonerado,Huaraz,Huaraz,Llaca,PNH,Alpinismo,0,nacional,15
2021,abril,convencional,exonerado,Huaraz,Huaraz,Llaca,PNH,Alpinismo,0,extranjero,150
2021,abril,Aventura,Conboleto ,Acopalca,Huaraz,Llaca,lagunaPurhuay,Turismo,0,local,75
2021,abril,Aventura,Conboleto ,Acopalca,Huaraz,Llaca,lagunaPurhuay,Turismo,0,nacional,15
2021,abril,Aventura,exonerado,Acopalca,Huaraz,Llaca,lagunaPurhuay,Turismo,0,extranjero,150
2021,abril,Aventura,exonerado,Acopalca,Huaraz,Llaca,lagunaPurhuay,Turismo,0,local,75
2021,abril,Aventura,Conboleto ,Independencia,Huaraz,Llaca,LagunaChurup,escaladaalosnevadosdeIshinca,0,nacional,15
2021,abril,Aventura,Conboleto ,Independencia,Huaraz,Llaca,LagunaChurup,escaladaalosnevadosdeIshinca,0,extranjero,150
2021,abril,convencional,exonerado,Independencia,Carhuaz,Ulta,LagunaChurup,escaladaalosnevadosdeIshinca,465,local,75
2021,abril,convencional,exonerado,Independencia,Carhuaz,Ulta,LagunaChurup,escaladaalosnevadosdeIshinca,147,nacional,15
2021,abril,convencional,Conboleto ,Independencia,Carhuaz,Ulta,Quillcayhuanca,Turismo,0,extranjero,150
2021,abril,convencional,Conboleto ,Independencia,Carhuaz,Ulta,Quillcayhuanca,Turismo,23,local,75
2021,abril,convencional,exonerado,Independencia,Carhuaz,Ulta,Quillcayhuanca,Turismo,0,nacional,15
2021,abril,convencional,exonerado,Independencia,Carhuaz,Ulta,Quillcayhuanca,Turismo,0,extranjero,150
2021,abril,Aventura,Conboleto ,Independencia,Carhuaz,Ulta,lagunaLlaca,Turismo,0,local,75
2021,abril,Aventura,Conboleto ,Independencia,Carhuaz,Ulta,lagunaLlaca,Turismo,19,nacional,15
2021,abril,Aventura,exonerado,Independencia,Carhuaz,Ulta,lagunaLlaca,Turismo,0,extranjero,150
2021,abril,Aventura,exonerado,Independencia,Carhuaz,Ulta,lagunaLlaca,Turismo,0,local,75
